MedicationCui,MedicationStr,ClassCui,ClassStr
C1565750,sitagliptin,C0036733,Serine proteinase inhibitor product
C1565750,sitagliptin,C0036733,Serine proteinase inhibitor (product)
C1565750,sitagliptin,C0036733,Serine proteinase inhibitor (substance)
C1565750,sitagliptin,C0036733,Serine Proteinase Inhibitor Protein
C1565750,sitagliptin,C0359086,Oral hypoglycemic
C1565750,sitagliptin,C0359086,Oral hypoglycaemic
C1565750,sitagliptin,C0359086,hypoglycemics oral
C1565750,sitagliptin,C0359086,Hypoglycemics.oral
C1565750,sitagliptin,C0359086,oral hypoglycemics
C1565750,sitagliptin,C0359086,agent hypoglycemic oral
C1565750,sitagliptin,C0359086,agents hypoglycemics oral
C1565750,sitagliptin,C0359086,oral hypoglycemic agents
C1565750,sitagliptin,C0359086,oral hypoglycemic agent
C1565750,sitagliptin,C0359086,Oral hypoglycemic (product)
C1565750,sitagliptin,C0359086,Oral hypoglycemic (substance)
C1565750,sitagliptin,C0359086,oral hypoglycemics (medication)
C1565750,sitagliptin,C0729760,Chemical categorised functionally
C1565750,sitagliptin,C0729760,Chemical categorized functionally
C1565750,sitagliptin,C0729760,Chemical categsd functionally
C1565750,sitagliptin,C0729760,Chemical categorized functionally (substance)
C1565750,sitagliptin,C1689939,Triazole derivative
C1565750,sitagliptin,C1689939,Triazole derivative (substance)
C1565750,sitagliptin,C1827106,Dipeptidyl-Peptidase IV Inhibitors
C1565750,sitagliptin,C1827106,Dipeptidyl Peptidase IV Inhibitor
C1565750,sitagliptin,C1827106,Dipeptidyl-Peptidase IV Inhibitor
C1565750,sitagliptin,C1827106,"Inhibitor, Dipeptidyl-Peptidase IV"
C1565750,sitagliptin,C1827106,Dipeptidyl Peptidase IV Inhibitors
C1565750,sitagliptin,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action (substance)
C1565750,sitagliptin,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action
C1565750,sitagliptin,C1827106,Product containing dipeptidyl peptidase IV inhibitor (product)
C1565750,sitagliptin,C1827106,Dipeptidyl peptidase IV inhibitor-containing product
C1565750,sitagliptin,C1827106,Product containing dipeptidyl peptidase IV inhibitor
C1565750,sitagliptin,C1827106,DPP4 Inhibitors
C1565750,sitagliptin,C1827106,DPP4 Inhibitor
C1565750,sitagliptin,C1827106,"Inhibitor, DPP4"
C1565750,sitagliptin,C1827106,DPP-IV Inhibitors
C1565750,sitagliptin,C1827106,DPP IV Inhibitors
C1565750,sitagliptin,C1827106,DPP IV Inhibitor
C1565750,sitagliptin,C1827106,DPP-IV Inhibitor
C1565750,sitagliptin,C1827106,"Inhibitor, DPP-IV"
C1565750,sitagliptin,C1827106,Dipeptidyl peptidase IV inhibitor product
C1565750,sitagliptin,C1827106,Dipeptidyl peptidase IV inhibitor (product)
C1565750,sitagliptin,C1827106,Dipeptidyl peptidase IV inhibitor (substance)
C1565750,sitagliptin,C1827106,Gliptins
C1565750,sitagliptin,C1827106,Gliptin
C1565750,sitagliptin,C1827106,Dipeptidyl-Peptidase 4 Inhibitors
C1565750,sitagliptin,C1827106,Dipeptidyl Peptidase 4 Inhibitors
C1565750,sitagliptin,C1827106,Dipeptidyl Peptidase 4 Inhibitor
C1565750,sitagliptin,C1827106,Dipeptidyl-Peptidase 4 Inhibitor
C1565750,sitagliptin,C1827106,"Inhibitor, Dipeptidyl-Peptidase 4"
C1565750,sitagliptin,C1827106,DPP-4 Inhibitors
C1565750,sitagliptin,C1827106,DPP-4 Inhibitor
C1565750,sitagliptin,C1827106,DPP 4 Inhibitors
C1565750,sitagliptin,C1827106,DPP 4 Inhibitor
C1565750,sitagliptin,C1827106,"Inhibitor, DPP-4"
C1565750,sitagliptin,C3537225,Dipeptidyl Peptidase-4 Inhibitor
C1565750,sitagliptin,C3537225,DPP-4 Inhibitor
C1611934,saxagliptin,C0001975,Alcohols
C1611934,saxagliptin,C0001975,Alcohol
C1611934,saxagliptin,C0001975,"Alcohol, NOS"
C1611934,saxagliptin,C0001975,Alcohol products
C1611934,saxagliptin,C0001975,alcohol product
C1611934,saxagliptin,C0001975,alcohol in any form
C1611934,saxagliptin,C0001975,Alcohol [Chemical Class]
C1611934,saxagliptin,C0001975,class of chemical alcohols
C1611934,saxagliptin,C0001975,alcohols (chemical class)
C1611934,saxagliptin,C0001975,210 ALCOHOLS
C1611934,saxagliptin,C0001975,Product containing alcohol (product)
C1611934,saxagliptin,C0001975,Alcohol-containing product
C1611934,saxagliptin,C0001975,Product containing alcohol
C1611934,saxagliptin,C0001975,Alcohol products (product)
C1611934,saxagliptin,C0001975,Alcohol products (substance)
C1611934,saxagliptin,C0001975,Alcohol (substance)
C1611934,saxagliptin,C0001975,alcohol substance
C1611934,saxagliptin,C0014432,Enzyme Inhibitors
C1611934,saxagliptin,C0014432,enzyme inhibitor
C1611934,saxagliptin,C0014432,enzymes inhibitors
C1611934,saxagliptin,C0014432,"Inhibitor, Enzyme"
C1611934,saxagliptin,C0014432,"Inhibitors, Enzyme"
C1611934,saxagliptin,C0014432,Substance with enzyme inhibitor mechanism of action (substance)
C1611934,saxagliptin,C0014432,Substance with enzyme inhibitor mechanism of action
C1611934,saxagliptin,C0014432,Enzyme inhibitor-containing product
C1611934,saxagliptin,C0014432,Product containing enzyme inhibitor
C1611934,saxagliptin,C0014432,Product containing enzyme inhibitor (product)
C1611934,saxagliptin,C0014432,Enzyme inhibitor product
C1611934,saxagliptin,C0014432,Enzyme inhibitor (product)
C1611934,saxagliptin,C0014432,Enzyme inhibitor (substance)
C1611934,saxagliptin,C0014432,ENZYME INHIB
C1611934,saxagliptin,C0028131,Nitriles
C1611934,saxagliptin,C0028131,nitrile
C1611934,saxagliptin,C0028131,Nitrile (substance)
C1611934,saxagliptin,C0302955,Nitrogen and/or nitrogen compound-containing product
C1611934,saxagliptin,C0302955,NITROGEN AND NITROGEN COMPOUNDS
C1611934,saxagliptin,C0302955,Nitrogen and nitrogen compound
C1611934,saxagliptin,C0302955,Nitrogen and its derivatives
C1611934,saxagliptin,C0302955,107 NITROGEN AND NITROGEN COMPOUNDS
C1611934,saxagliptin,C0302955,Nitrogen and nitrogen compound product
C1611934,saxagliptin,C0302955,Nitrogen and nitrogen compound (substance)
C1611934,saxagliptin,C0302955,Product containing nitrogen and nitrogen compound (product)
C1611934,saxagliptin,C0302955,Nitrogen and nitrogen compound-containing product
C1611934,saxagliptin,C0302955,Product containing nitrogen and nitrogen compound
C1611934,saxagliptin,C0302955,Product containing nitrogen and/or nitrogen compound (product)
C1611934,saxagliptin,C0302955,Nitrogen and/or nitrogen compound
C1611934,saxagliptin,C0302955,Nitrogen and/or nitrogen compound (substance)
C1611934,saxagliptin,C0359086,Oral hypoglycemic
C1611934,saxagliptin,C0359086,Oral hypoglycaemic
C1611934,saxagliptin,C0359086,hypoglycemics oral
C1611934,saxagliptin,C0359086,Hypoglycemics.oral
C1611934,saxagliptin,C0359086,oral hypoglycemics
C1611934,saxagliptin,C0359086,agent hypoglycemic oral
C1611934,saxagliptin,C0359086,agents hypoglycemics oral
C1611934,saxagliptin,C0359086,oral hypoglycemic agents
C1611934,saxagliptin,C0359086,oral hypoglycemic agent
C1611934,saxagliptin,C0359086,Oral hypoglycemic (product)
C1611934,saxagliptin,C0359086,Oral hypoglycemic (substance)
C1611934,saxagliptin,C0359086,oral hypoglycemics (medication)
C1611934,saxagliptin,C0729760,Chemical categorised functionally
C1611934,saxagliptin,C0729760,Chemical categorized functionally
C1611934,saxagliptin,C0729760,Chemical categsd functionally
C1611934,saxagliptin,C0729760,Chemical categorized functionally (substance)
C1611934,saxagliptin,C1562292,Incretins
C1611934,saxagliptin,C1562292,incretin
C1611934,saxagliptin,C1562292,incretin hormone
C1611934,saxagliptin,C1562292,Incretin (substance)
C1611934,saxagliptin,C1562292,Glucose-Dependent Insulin-Releasing Hormone
C1611934,saxagliptin,C1562292,Glucose Dependent Insulin Releasing Hormone
C1611934,saxagliptin,C1562292,"Hormone, Glucose-Dependent Insulin-Releasing"
C1611934,saxagliptin,C1562292,"Insulin-Releasing Hormone, Glucose-Dependent"
C1611934,saxagliptin,C1611934,saxagliptin
C1611934,saxagliptin,C1611934,saxagliptin (medication)
C1611934,saxagliptin,C1611934,Saxagliptin-containing product
C1611934,saxagliptin,C1611934,Product containing saxagliptin
C1611934,saxagliptin,C1611934,Product containing saxagliptin (medicinal product)
C1611934,saxagliptin,C1611934,SAXAGLIPTIN MONOHYDRATE
C1611934,saxagliptin,C1611934,Saxagliptina
C1611934,saxagliptin,C1611934,Saxagliptin (substance)
C1611934,saxagliptin,C1611934,Saxagliptin product
C1611934,saxagliptin,C1611934,Saxagliptin (product)
C1611934,saxagliptin,C1611934,"(1S,3S,5S)-2-((2S)-2-Amino-2-(3-hydroxyadamantan-1-yl) acetyl)-2-azabicyclo(3.1.0)hexane-3-carbonitrile hydrate"
C1611934,saxagliptin,C1611934,"3-hydroxyadamantylglycine-4,5-methanoprolinenitrile hydrate"
C1611934,saxagliptin,C1611934,oral hypoglycemics saxagliptin
C1611934,saxagliptin,C1827106,Dipeptidyl-Peptidase IV Inhibitors
C1611934,saxagliptin,C1827106,Dipeptidyl Peptidase IV Inhibitor
C1611934,saxagliptin,C1827106,Dipeptidyl-Peptidase IV Inhibitor
C1611934,saxagliptin,C1827106,"Inhibitor, Dipeptidyl-Peptidase IV"
C1611934,saxagliptin,C1827106,Dipeptidyl Peptidase IV Inhibitors
C1611934,saxagliptin,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action (substance)
C1611934,saxagliptin,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action
C1611934,saxagliptin,C1827106,Product containing dipeptidyl peptidase IV inhibitor (product)
C1611934,saxagliptin,C1827106,Dipeptidyl peptidase IV inhibitor-containing product
C1611934,saxagliptin,C1827106,Product containing dipeptidyl peptidase IV inhibitor
C1611934,saxagliptin,C1827106,DPP4 Inhibitors
C1611934,saxagliptin,C1827106,DPP4 Inhibitor
C1611934,saxagliptin,C1827106,"Inhibitor, DPP4"
C1611934,saxagliptin,C1827106,DPP-IV Inhibitors
C1611934,saxagliptin,C1827106,DPP IV Inhibitors
C1611934,saxagliptin,C1827106,DPP IV Inhibitor
C1611934,saxagliptin,C1827106,DPP-IV Inhibitor
C1611934,saxagliptin,C1827106,"Inhibitor, DPP-IV"
C1611934,saxagliptin,C1827106,Dipeptidyl peptidase IV inhibitor product
C1611934,saxagliptin,C1827106,Dipeptidyl peptidase IV inhibitor (product)
C1611934,saxagliptin,C1827106,Dipeptidyl peptidase IV inhibitor (substance)
C1611934,saxagliptin,C1827106,Gliptins
C1611934,saxagliptin,C1827106,Gliptin
C1611934,saxagliptin,C1827106,Dipeptidyl-Peptidase 4 Inhibitors
C1611934,saxagliptin,C1827106,Dipeptidyl Peptidase 4 Inhibitors
C1611934,saxagliptin,C1827106,Dipeptidyl Peptidase 4 Inhibitor
C1611934,saxagliptin,C1827106,Dipeptidyl-Peptidase 4 Inhibitor
C1611934,saxagliptin,C1827106,"Inhibitor, Dipeptidyl-Peptidase 4"
C1611934,saxagliptin,C1827106,DPP-4 Inhibitors
C1611934,saxagliptin,C1827106,DPP-4 Inhibitor
C1611934,saxagliptin,C1827106,DPP 4 Inhibitors
C1611934,saxagliptin,C1827106,DPP 4 Inhibitor
C1611934,saxagliptin,C1827106,"Inhibitor, DPP-4"
C1611934,saxagliptin,C3537225,Dipeptidyl Peptidase-4 Inhibitor
C1611934,saxagliptin,C3537225,DPP-4 Inhibitor
C1611934,saxagliptin,C4706571,Medicinal product categorized by structure
C1611934,saxagliptin,C4706571,Medicinal product categorised by structure
C1611934,saxagliptin,C4706571,Medicinal product categorized by structure (product)
C1667080,sitagliptin phosphate,C0020616,Hypoglycemic Agents
C1667080,sitagliptin phosphate,C0020616,hypoglycemic agent
C1667080,sitagliptin phosphate,C0020616,Hypoglycaemic agent
C1667080,sitagliptin phosphate,C0020616,"Agent, Hypoglycemic"
C1667080,sitagliptin phosphate,C0020616,"Agents, Hypoglycemic"
C1667080,sitagliptin phosphate,C0020616,Hypoglycemic Drugs
C1667080,sitagliptin phosphate,C0020616,Hypoglycemic drug
C1667080,sitagliptin phosphate,C0020616,"Hypoglycemic drug, NOS"
C1667080,sitagliptin phosphate,C0020616,"Hypoglycaemic drug, NOS"
C1667080,sitagliptin phosphate,C0020616,"Drug, Hypoglycemic"
C1667080,sitagliptin phosphate,C0020616,Hypoglycaemic drug
C1667080,sitagliptin phosphate,C0020616,"Drugs, Hypoglycemic"
C1667080,sitagliptin phosphate,C0020616,Hypoglycemics
C1667080,sitagliptin phosphate,C0020616,hypoglycaemic
C1667080,sitagliptin phosphate,C0020616,hypoglycemic
C1667080,sitagliptin phosphate,C0020616,Drugs for hypoglycaemia
C1667080,sitagliptin phosphate,C0020616,Drugs for hypoglycemia
C1667080,sitagliptin phosphate,C0020616,Antihyperglycemic Agents
C1667080,sitagliptin phosphate,C0020616,"Agent, Antihyperglycemic"
C1667080,sitagliptin phosphate,C0020616,Antihyperglycemic Agent
C1667080,sitagliptin phosphate,C0020616,"Agents, Antihyperglycemic"
C1667080,sitagliptin phosphate,C0020616,Hypoglycemic agent (product)
C1667080,sitagliptin phosphate,C0020616,Hypoglycemic agent (substance)
C1667080,sitagliptin phosphate,C0020616,Drugs for hypoglycemia (product)
C1667080,sitagliptin phosphate,C0020616,Drugs for hypoglycemia (substance)
C1667080,sitagliptin phosphate,C0020616,Hypoglycemic drug (substance)
C1667080,sitagliptin phosphate,C0020616,Hypoglycemic product
C1667080,sitagliptin phosphate,C0020616,Hypoglycaemic product
C1667080,sitagliptin phosphate,C0020616,Hypoglycemic product (product)
C1667080,sitagliptin phosphate,C0020616,Anti-hyperglycemics
C1667080,sitagliptin phosphate,C0020616,Antihyperglycemics
C1667080,sitagliptin phosphate,C0020616,antihyperglycemic
C1667080,sitagliptin phosphate,C0020616,Hypoglycemic Medicines
C1667080,sitagliptin phosphate,C0020616,Diabetes Medicines
C1667080,sitagliptin phosphate,C0036733,Serine Proteinase Inhibitors
C1667080,sitagliptin phosphate,C0036733,Serine proteinases--Inhibitors
C1667080,sitagliptin phosphate,C0036733,"Inhibitor, Serine Proteinase"
C1667080,sitagliptin phosphate,C0036733,"Proteinase Inhibitor, Serine"
C1667080,sitagliptin phosphate,C0036733,Serine Proteinase Inhibitor
C1667080,sitagliptin phosphate,C0036733,Serine Proteinase Antagonists
C1667080,sitagliptin phosphate,C0036733,"Antagonist, Serine Proteinase"
C1667080,sitagliptin phosphate,C0036733,"Proteinase Antagonist, Serine"
C1667080,sitagliptin phosphate,C0036733,Serine Proteinase Antagonist
C1667080,sitagliptin phosphate,C0036733,Serine Protease Inhibitors
C1667080,sitagliptin phosphate,C0036733,inhibitors protease serine
C1667080,sitagliptin phosphate,C0036733,Serine Protease Inhibitor
C1667080,sitagliptin phosphate,C0036733,"Inhibitor, Serine Protease"
C1667080,sitagliptin phosphate,C0036733,"Protease Inhibitor, Serine"
C1667080,sitagliptin phosphate,C0036733,Serine Endopeptidase Inhibitors
C1667080,sitagliptin phosphate,C0036733,"Endopeptidase Inhibitor, Serine"
C1667080,sitagliptin phosphate,C0036733,"Inhibitor, Serine Endopeptidase"
C1667080,sitagliptin phosphate,C0036733,Serine Endopeptidase Inhibitor
C1667080,sitagliptin phosphate,C0036733,Substance with serine proteinase inhibitor mechanism of action
C1667080,sitagliptin phosphate,C0036733,Substance with serine proteinase inhibitor mechanism of action (substance)
C1667080,sitagliptin phosphate,C0036733,Serine proteinase inhibitor-containing product
C1667080,sitagliptin phosphate,C0036733,Product containing serine proteinase inhibitor
C1667080,sitagliptin phosphate,C0036733,Product containing serine proteinase inhibitor (product)
C1667080,sitagliptin phosphate,C0036733,SERINE PROTEINASE INHIB
C1667080,sitagliptin phosphate,C0036733,SERINE PROTEASE INHIB
C1667080,sitagliptin phosphate,C0036733,SERINE PROTEINASE ANTAG
C1667080,sitagliptin phosphate,C0036733,SERINE ENDOPEPTIDASE INHIB
C1667080,sitagliptin phosphate,C0036733,Serine proteinase inhibitor product
C1667080,sitagliptin phosphate,C0036733,Serine proteinase inhibitor (product)
C1667080,sitagliptin phosphate,C0036733,Serine proteinase inhibitor (substance)
C1667080,sitagliptin phosphate,C0036733,Serine Proteinase Inhibitor Protein
C1667080,sitagliptin phosphate,C0359086,Oral hypoglycemic
C1667080,sitagliptin phosphate,C0359086,Oral hypoglycaemic
C1667080,sitagliptin phosphate,C0359086,hypoglycemics oral
C1667080,sitagliptin phosphate,C0359086,Hypoglycemics.oral
C1667080,sitagliptin phosphate,C0359086,oral hypoglycemics
C1667080,sitagliptin phosphate,C0359086,agent hypoglycemic oral
C1667080,sitagliptin phosphate,C0359086,agents hypoglycemics oral
C1667080,sitagliptin phosphate,C0359086,oral hypoglycemic agents
C1667080,sitagliptin phosphate,C0359086,oral hypoglycemic agent
C1667080,sitagliptin phosphate,C0359086,Oral hypoglycemic (product)
C1667080,sitagliptin phosphate,C0359086,Oral hypoglycemic (substance)
C1667080,sitagliptin phosphate,C0359086,oral hypoglycemics (medication)
C1667080,sitagliptin phosphate,C1562292,Incretins
C1667080,sitagliptin phosphate,C1562292,incretin
C1667080,sitagliptin phosphate,C1562292,incretin hormone
C1667080,sitagliptin phosphate,C1562292,Incretin (substance)
C1667080,sitagliptin phosphate,C1562292,Glucose-Dependent Insulin-Releasing Hormone
C1667080,sitagliptin phosphate,C1562292,Glucose Dependent Insulin Releasing Hormone
C1667080,sitagliptin phosphate,C1562292,"Hormone, Glucose-Dependent Insulin-Releasing"
C1667080,sitagliptin phosphate,C1562292,"Insulin-Releasing Hormone, Glucose-Dependent"
C1667080,sitagliptin phosphate,C1565750,sitagliptin
C1667080,sitagliptin phosphate,C1565750,Sitagliptine
C1667080,sitagliptin phosphate,C1565750,Sitagliptina
C1667080,sitagliptin phosphate,C1565750,Sitagliptinum
C1667080,sitagliptin phosphate,C1565750,Sitagliptin-containing product
C1667080,sitagliptin phosphate,C1565750,Product containing sitagliptin
C1667080,sitagliptin phosphate,C1565750,Product containing sitagliptin (medicinal product)
C1667080,sitagliptin phosphate,C1565750,"4-Oxo-4-(3-(trifluoromethyl)-5,6-dihydro(1,2,4)triazolo(4,3-a)pyrazin-7(8H)-yl)-1-(2,4,5-trifluorophenyl)butan-2-amine"
C1667080,sitagliptin phosphate,C1565750,Sitagliptin product
C1667080,sitagliptin phosphate,C1565750,Sitagliptin (product)
C1667080,sitagliptin phosphate,C1565750,Sitagliptin (substance)
C1667080,sitagliptin phosphate,C1689939,Triazole derivative
C1667080,sitagliptin phosphate,C1689939,Triazole derivative (substance)
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl-Peptidase IV Inhibitors
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl Peptidase IV Inhibitor
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl-Peptidase IV Inhibitor
C1667080,sitagliptin phosphate,C1827106,"Inhibitor, Dipeptidyl-Peptidase IV"
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl Peptidase IV Inhibitors
C1667080,sitagliptin phosphate,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action (substance)
C1667080,sitagliptin phosphate,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action
C1667080,sitagliptin phosphate,C1827106,Product containing dipeptidyl peptidase IV inhibitor (product)
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl peptidase IV inhibitor-containing product
C1667080,sitagliptin phosphate,C1827106,Product containing dipeptidyl peptidase IV inhibitor
C1667080,sitagliptin phosphate,C1827106,DPP4 Inhibitors
C1667080,sitagliptin phosphate,C1827106,DPP4 Inhibitor
C1667080,sitagliptin phosphate,C1827106,"Inhibitor, DPP4"
C1667080,sitagliptin phosphate,C1827106,DPP-IV Inhibitors
C1667080,sitagliptin phosphate,C1827106,DPP IV Inhibitors
C1667080,sitagliptin phosphate,C1827106,DPP IV Inhibitor
C1667080,sitagliptin phosphate,C1827106,DPP-IV Inhibitor
C1667080,sitagliptin phosphate,C1827106,"Inhibitor, DPP-IV"
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl peptidase IV inhibitor product
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl peptidase IV inhibitor (product)
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl peptidase IV inhibitor (substance)
C1667080,sitagliptin phosphate,C1827106,Gliptins
C1667080,sitagliptin phosphate,C1827106,Gliptin
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl-Peptidase 4 Inhibitors
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl Peptidase 4 Inhibitors
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl Peptidase 4 Inhibitor
C1667080,sitagliptin phosphate,C1827106,Dipeptidyl-Peptidase 4 Inhibitor
C1667080,sitagliptin phosphate,C1827106,"Inhibitor, Dipeptidyl-Peptidase 4"
C1667080,sitagliptin phosphate,C1827106,DPP-4 Inhibitors
C1667080,sitagliptin phosphate,C1827106,DPP-4 Inhibitor
C1667080,sitagliptin phosphate,C1827106,DPP 4 Inhibitors
C1667080,sitagliptin phosphate,C1827106,DPP 4 Inhibitor
C1667080,sitagliptin phosphate,C1827106,"Inhibitor, DPP-4"
C1667080,sitagliptin phosphate,C3537225,Dipeptidyl Peptidase-4 Inhibitor
C1667080,sitagliptin phosphate,C3537225,DPP-4 Inhibitor
C1958126,alogliptin,C0014432,Enzyme Inhibitors
C1958126,alogliptin,C0014432,enzyme inhibitor
C1958126,alogliptin,C0014432,enzymes inhibitors
C1958126,alogliptin,C0014432,"Inhibitor, Enzyme"
C1958126,alogliptin,C0014432,"Inhibitors, Enzyme"
C1958126,alogliptin,C0014432,Substance with enzyme inhibitor mechanism of action (substance)
C1958126,alogliptin,C0014432,Substance with enzyme inhibitor mechanism of action
C1958126,alogliptin,C0014432,Enzyme inhibitor-containing product
C1958126,alogliptin,C0014432,Product containing enzyme inhibitor
C1958126,alogliptin,C0014432,Product containing enzyme inhibitor (product)
C1958126,alogliptin,C0014432,Enzyme inhibitor product
C1958126,alogliptin,C0014432,Enzyme inhibitor (product)
C1958126,alogliptin,C0014432,Enzyme inhibitor (substance)
C1958126,alogliptin,C0014432,ENZYME INHIB
C1958126,alogliptin,C0020616,Hypoglycemic Agents
C1958126,alogliptin,C0020616,hypoglycemic agent
C1958126,alogliptin,C0020616,Hypoglycaemic agent
C1958126,alogliptin,C0020616,"Agent, Hypoglycemic"
C1958126,alogliptin,C0020616,"Agents, Hypoglycemic"
C1958126,alogliptin,C0020616,Hypoglycemic Drugs
C1958126,alogliptin,C0020616,Hypoglycemic drug
C1958126,alogliptin,C0020616,"Hypoglycemic drug, NOS"
C1958126,alogliptin,C0020616,"Hypoglycaemic drug, NOS"
C1958126,alogliptin,C0020616,"Drug, Hypoglycemic"
C1958126,alogliptin,C0020616,Hypoglycaemic drug
C1958126,alogliptin,C0020616,"Drugs, Hypoglycemic"
C1958126,alogliptin,C0020616,Hypoglycemics
C1958126,alogliptin,C0020616,hypoglycaemic
C1958126,alogliptin,C0020616,hypoglycemic
C1958126,alogliptin,C0020616,Drugs for hypoglycaemia
C1958126,alogliptin,C0020616,Drugs for hypoglycemia
C1958126,alogliptin,C0020616,Antihyperglycemic Agents
C1958126,alogliptin,C0020616,"Agent, Antihyperglycemic"
C1958126,alogliptin,C0020616,Antihyperglycemic Agent
C1958126,alogliptin,C0020616,"Agents, Antihyperglycemic"
C1958126,alogliptin,C0020616,Hypoglycemic agent (product)
C1958126,alogliptin,C0020616,Hypoglycemic agent (substance)
C1958126,alogliptin,C0020616,Drugs for hypoglycemia (product)
C1958126,alogliptin,C0020616,Drugs for hypoglycemia (substance)
C1958126,alogliptin,C0020616,Hypoglycemic drug (substance)
C1958126,alogliptin,C0020616,Hypoglycemic product
C1958126,alogliptin,C0020616,Hypoglycaemic product
C1958126,alogliptin,C0020616,Hypoglycemic product (product)
C1958126,alogliptin,C0020616,Anti-hyperglycemics
C1958126,alogliptin,C0020616,Antihyperglycemics
C1958126,alogliptin,C0020616,antihyperglycemic
C1958126,alogliptin,C0020616,Hypoglycemic Medicines
C1958126,alogliptin,C0020616,Diabetes Medicines
C1958126,alogliptin,C0031959,piperidine
C1958126,alogliptin,C0031959,Hexahydropyridine
C1958126,alogliptin,C0031959,Piperidine (substance)
C1958126,alogliptin,C0034284,Pyrimidine
C1958126,alogliptin,C0034284,"Pyrimidine, NOS"
C1958126,alogliptin,C0034284,"1,3 diazine"
C1958126,alogliptin,C0034284,Product containing pyrimidine (product)
C1958126,alogliptin,C0034284,Pyrimidine product
C1958126,alogliptin,C0034284,Pyrimidine-containing product
C1958126,alogliptin,C0034284,Product containing pyrimidine
C1958126,alogliptin,C0034284,Pyrimidine (substance)
C1958126,alogliptin,C0359086,Oral hypoglycemic
C1958126,alogliptin,C0359086,Oral hypoglycaemic
C1958126,alogliptin,C0359086,hypoglycemics oral
C1958126,alogliptin,C0359086,Hypoglycemics.oral
C1958126,alogliptin,C0359086,oral hypoglycemics
C1958126,alogliptin,C0359086,agent hypoglycemic oral
C1958126,alogliptin,C0359086,agents hypoglycemics oral
C1958126,alogliptin,C0359086,oral hypoglycemic agents
C1958126,alogliptin,C0359086,oral hypoglycemic agent
C1958126,alogliptin,C0359086,Oral hypoglycemic (product)
C1958126,alogliptin,C0359086,Oral hypoglycemic (substance)
C1958126,alogliptin,C0359086,oral hypoglycemics (medication)
C1958126,alogliptin,C0729760,Chemical categorised functionally
C1958126,alogliptin,C0729760,Chemical categorized functionally
C1958126,alogliptin,C0729760,Chemical categsd functionally
C1958126,alogliptin,C0729760,Chemical categorized functionally (substance)
C1958126,alogliptin,C1562292,Incretins
C1958126,alogliptin,C1562292,incretin
C1958126,alogliptin,C1562292,incretin hormone
C1958126,alogliptin,C1562292,Incretin (substance)
C1958126,alogliptin,C1562292,Glucose-Dependent Insulin-Releasing Hormone
C1958126,alogliptin,C1562292,Glucose Dependent Insulin Releasing Hormone
C1958126,alogliptin,C1562292,"Hormone, Glucose-Dependent Insulin-Releasing"
C1958126,alogliptin,C1562292,"Insulin-Releasing Hormone, Glucose-Dependent"
C1958126,alogliptin,C1827106,Dipeptidyl-Peptidase IV Inhibitors
C1958126,alogliptin,C1827106,Dipeptidyl Peptidase IV Inhibitor
C1958126,alogliptin,C1827106,Dipeptidyl-Peptidase IV Inhibitor
C1958126,alogliptin,C1827106,"Inhibitor, Dipeptidyl-Peptidase IV"
C1958126,alogliptin,C1827106,Dipeptidyl Peptidase IV Inhibitors
C1958126,alogliptin,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action (substance)
C1958126,alogliptin,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action
C1958126,alogliptin,C1827106,Product containing dipeptidyl peptidase IV inhibitor (product)
C1958126,alogliptin,C1827106,Dipeptidyl peptidase IV inhibitor-containing product
C1958126,alogliptin,C1827106,Product containing dipeptidyl peptidase IV inhibitor
C1958126,alogliptin,C1827106,DPP4 Inhibitors
C1958126,alogliptin,C1827106,DPP4 Inhibitor
C1958126,alogliptin,C1827106,"Inhibitor, DPP4"
C1958126,alogliptin,C1827106,DPP-IV Inhibitors
C1958126,alogliptin,C1827106,DPP IV Inhibitors
C1958126,alogliptin,C1827106,DPP IV Inhibitor
C1958126,alogliptin,C1827106,DPP-IV Inhibitor
C1958126,alogliptin,C1827106,"Inhibitor, DPP-IV"
C1958126,alogliptin,C1827106,Dipeptidyl peptidase IV inhibitor product
C1958126,alogliptin,C1827106,Dipeptidyl peptidase IV inhibitor (product)
C1958126,alogliptin,C1827106,Dipeptidyl peptidase IV inhibitor (substance)
C1958126,alogliptin,C1827106,Gliptins
